Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
267,-5.381877,-0.6447719,-2.6386278,-52.797703,-13.629677,8.79025,3.5657911,4.3926353,-18.834599,3.5753481,-20.419,0.166816,0.10468747,-3.4674978,-20.693605,3.5228229,49.96152,85.53148,0.0,0.0,-16.69441,-14.468112,-10.577448,55.978928,80.94081,0.0,0.0,209.40086,2.383032,-29.824675,-190.42513,171.0007,-110.06172,-35.71893,-10.34058,50.394665,45.37091,-5.2521024,21.515356,-54.069923,-19.035255,26.44213,58.34574,-50.832108,0.8104056,0.0,0.0,65.94852,-35.11037,20.07403,95.15449,-44.225094,0.0,0.0
268,-3.2955835,-0.6785294,-3.0268834,-54.487057,-12.111759,7.7129745,3.2464163,4.3358855,-18.333778,4.056644,-20.458002,0.36367393,-0.48657656,-3.6759484,-20.431046,4.1019692,49.514572,85.424164,0.0,0.0,-16.02593,-14.870752,-10.2965975,56.93082,80.37095,0.0,0.0,198.14397,1.8982223,-38.2219,-143.56433,156.91823,-113.193726,-37.0324,-4.2306743,56.66519,44.11027,-3.1705027,25.67301,-55.789116,-25.4094,23.206263,57.903847,-39.419823,5.490109,0.0,0.0,68.48802,-38.39637,28.019432,91.89762,-34.66384,0.0,0.0
269,-1.3905767,-0.70701176,-3.4836986,-55.63737,-10.978204,6.553028,2.896746,4.35309,-17.729467,4.4936466,-20.497458,0.62697774,-1.069128,-3.9776158,-20.204538,4.6298914,49.18098,85.45507,0.0,0.0,-15.336823,-15.307362,-9.920093,57.848904,79.985954,0.0,0.0,183.98691,4.785602,-44.04505,-95.14434,137.14906,-117.384605,-40.66563,1.7687699,62.959663,41.94178,-1.89902,32.242565,-55.285282,-33.496223,19.2482,56.046158,-27.382032,14.671347,0.0,0.0,72.298195,-40.107616,34.305378,87.56581,-18.521048,0.0,0.0
270,0.3247663,-0.6712512,-3.9566655,-56.28315,-10.012563,5.31389,2.4907203,4.4250684,-17.037981,4.8910804,-20.52638,0.9745503,-1.6133859,-4.3631325,-20.018593,5.1232877,48.94593,85.686874,0.0,0.0,-14.613279,-15.724128,-9.5385,58.709496,79.91488,0.0,0.0,169.9197,9.79708,-47.095444,-48.396614,119.39578,-120.46,-45.6267,6.367038,68.08591,39.741795,-0.7369339,39.649345,-52.724182,-42.37875,14.600789,53.932854,-14.567083,25.19313,0.0,0.0,77.69604,-40.831497,40.05252,82.243195,-2.6036084,0.0,0.0
271,1.871953,-0.5350764,-4.4102573,-56.47225,-9.047068,4.017549,2.0111198,4.528461,-16.284487,5.258933,-20.536095,1.4142337,-2.1020467,-4.828895,-19.880518,5.605174,48.812386,86.12349,0.0,0.0,-13.835437,-16.095486,-9.190861,59.499462,80.176056,0.0,0.0,158.0172,15.623074,-47.55884,-5.4838724,108.480644,-120.894615,-50.86833,8.88526,71.23733,38.148083,0.84623235,46.43727,-48.493816,-51.215687,9.58697,51.961998,-1.1821139,33.98367,0.0,0.0,84.69358,-41.12398,45.92502,76.17619,8.2701,0.0,0.0
272,3.3232923,-0.3172298,-4.845451,-56.269848,-8.049985,2.740996,1.4653219,4.630361,-15.520333,5.614637,-20.523603,1.9277854,-2.5411904,-5.3832426,-19.806871,6.1072598,48.83005,86.62875,0.0,0.0,-12.975936,-16.46013,-8.794401,60.221794,80.52643,0.0,0.0,148.25871,20.820492,-46.471386,33.528706,102.57478,-118.70486,-55.20734,10.056193,72.487785,37.22366,2.952341,51.401543,-43.50493,-59.27977,5.264431,48.69825,11.581594,38.191883,0.0,0.0,92.536545,-41.429417,51.393158,70.04064,14.062067,0.0,0.0
273,4.7524242,-0.045290958,-5.2686505,-55.740154,-7.012595,1.5627251,0.86609906,4.700861,-14.796264,5.9756665,-20.486605,2.4917126,-2.9401307,-6.033472,-19.810886,6.6538305,49.046776,87.05431,0.0,0.0,-12.009325,-16.862598,-8.258641,60.88269,80.70679,0.0,0.0,140.26233,23.997118,-44.857464,68.936165,98.90103,-114.2235,-57.480415,10.716725,72.096466,36.931293,5.6118536,53.42031,-38.662502,-65.90493,2.705621,42.61001,22.446411,35.362556,0.0,0.0,100.34952,-42.124077,55.752857,64.535805,15.544351,0.0,0.0
274,6.160656,0.24506283,-5.686484,-54.9035,-5.961371,0.48725238,0.24631262,4.760239,-14.112593,6.3470235,-20.420988,3.0667372,-3.3050234,-6.75542,-19.852993,7.169619,49.412407,87.34816,0.0,0.0,-10.944542,-17.305946,-7.6094546,61.496506,80.712524,0.0,0.0,133.06714,24.558916,-42.164707,101.55708,95.06838,-108.785126,-56.96954,10.50979,70.9406,37.060596,8.7619915,51.87857,-33.9239,-70.92001,1.9276462,34.132828,30.785511,27.145714,0.0,0.0,107.16371,-42.993374,58.303955,59.911118,14.665008,0.0,0.0
275,7.497192,0.5117203,-6.1037946,-53.756374,-4.949823,-0.52320296,-0.34566,4.860253,-13.440625,6.7241383,-20.321815,3.601,-3.638404,-7.501727,-19.85998,7.5141187,49.812912,87.51831,0.0,0.0,-9.817162,-17.7649,-6.9494896,62.08012,80.700714,0.0,0.0,125.377106,22.419594,-36.855026,132.40009,88.950485,-104.383064,-53.245804,8.32413,70.294266,37.290325,12.26608,46.495007,-28.667597,-74.4475,2.2794707,24.990765,36.351883,17.836449,0.0,0.0,111.92284,-43.444496,58.34062,56.15064,14.121363,0.0,0.0
276,8.728489,0.72140217,-6.502571,-52.297104,-4.028889,-1.5075319,-0.8691187,5.009367,-12.755848,7.103802,-20.184679,4.0497317,-3.9341836,-8.244259,-19.79366,7.6248045,50.175873,87.58685,0.0,0.0,-8.657593,-18.218784,-6.352461,62.64397,80.78405,0.0,0.0,116.394875,17.820316,-28.17123,162.33733,79.389885,-102.12382,-46.363518,3.7248209,70.897285,37.349365,15.929856,37.51427,-22.837303,-76.64842,3.1799848,16.685328,39.31444,10.53077,0.0,0.0,114.00151,-43.206684,55.658573,53.382275,15.27623,0.0,0.0
277,9.8499975,0.8592744,-6.8056626,-50.53718,-3.2530975,-2.4946625,-1.2960185,5.1102543,-12.051849,7.482688,-20.007042,4.3797145,-4.1618996,-8.994689,-19.7008,7.62347,50.527622,87.60416,0.0,0.0,-7.4935007,-18.654572,-5.8262157,63.176704,80.96239,0.0,0.0,106.60603,11.758983,-17.292366,191.57169,67.581085,-101.01525,-37.526173,-2.0706599,72.203316,37.089962,19.391977,26.440628,-17.804749,-77.711494,4.2513676,10.220036,40.73727,5.4253445,0.0,0.0,113.73958,-42.787975,51.228188,52.138813,16.266653,0.0,0.0
278,10.862118,0.9151339,-6.9344378,-48.489765,-2.670151,-3.509139,-1.6031026,5.0606036,-11.325197,7.8573937,-19.787746,4.562972,-4.293433,-9.768571,-19.635916,7.649179,50.90634,87.62128,0.0,0.0,-6.3512897,-19.062729,-5.367779,63.667953,81.21324,0.0,0.0,96.63621,5.2835712,-5.656256,220.19975,55.03779,-99.82961,-28.056257,-7.6321325,73.50489,36.398552,22.281027,14.902288,-15.060367,-77.82558,5.182161,6.3905225,41.74009,2.269854,0.0,0.0,111.62578,-42.772186,46.14976,52.95846,14.9339905,0.0,0.0
279,11.770003,0.8999608,-6.8915863,-46.166187,-2.2462761,-4.5400515,-1.7991048,4.8784685,-10.577449,8.223153,-19.538092,4.610617,-4.367357,-10.557501,-19.599186,7.727603,51.318935,87.64844,0.0,0.0,-5.2496758,-19.459787,-4.96266,64.15387,81.44902,0.0,0.0,86.56945,-1.2597184,5.5952134,248.16171,42.971554,-98.18436,-18.702648,-11.878759,74.41796,35.344067,24.384912,3.8265314,-15.062549,-77.1229,6.0782757,4.477989,42.556274,0.5994034,0.0,0.0,108.21087,-43.299046,41.026577,55.773464,11.15971,0.0,0.0
280,12.582752,0.8380428,-6.7311444,-43.573315,-1.8956918,-5.555229,-1.913138,4.6579804,-9.812406,8.574755,-19.276958,4.5584345,-4.4646654,-11.338825,-19.556267,7.8125563,51.752964,87.67006,0.0,0.0,-4.2012258,-19.879303,-4.5886483,64.70078,81.54108,0.0,0.0,76.13358,-7.978627,15.519627,275.32993,32.389774,-96.23165,-9.839239,-13.954435,74.764206,34.109688,25.593794,-6.316707,-17.617847,-75.698,7.3118334,2.801377,42.85693,-0.18735191,0.0,0.0,104.0794,-44.227283,36.140133,60.136856,6.113826,0.0,0.0
281,13.301174,0.7407581,-6.501064,-40.724823,-1.5708189,-6.5274367,-1.9661317,4.473912,-9.042357,8.908547,-19.01951,4.435204,-4.644209,-12.092134,-19.482832,7.865939,52.193035,87.67636,0.0,0.0,-3.2125192,-20.338655,-4.2357874,65.34674,81.43943,0.0,0.0,65.25905,-15.017526,23.366074,301.13232,24.088165,-94.334236,-1.6939062,-13.655725,74.510864,32.883213,25.873116,-15.292669,-22.090775,-73.773705,9.081816,0.15119465,42.423286,-0.56513476,0.0,0.0,99.74443,-45.27184,31.59872,65.37876,1.0385045,0.0,0.0
282,13.916062,0.5870446,-6.2304306,-37.61827,-1.3138677,-7.4548974,-1.9598258,4.3485184,-8.290335,9.229049,-18.768366,4.25107,-4.9109674,-12.812784,-19.379505,7.8730407,52.622837,87.672844,0.0,0.0,-2.2628765,-20.820868,-3.9192955,66.06736,81.28631,0.0,0.0,54.24719,-22.675367,28.962046,324.26996,18.227411,-93.31573,5.9536705,-12.366643,73.97171,31.842999,25.38009,-23.541964,-26.842472,-71.8641,11.175296,-3.5272086,41.327213,-0.7063441,0.0,0.0,95.49178,-45.824978,27.044676,70.36484,-2.7673883,0.0,0.0
283,14.416403,0.35211,-5.944486,-34.25835,-1.1729622,-8.34104,-1.8924011,4.29206,-7.57892,9.541334,-18.524937,4.011802,-5.2585363,-13.498793,-19.250618,7.823055,53.026527,87.6668,0.0,0.0,-1.3314613,-21.303375,-3.6578975,66.8288,81.239334,0.0,0.0,43.505764,-31.193312,32.176754,343.295,14.972896,-93.97898,13.32097,-11.572759,73.46753,31.174091,24.29363,-31.522888,-30.206524,-70.47872,13.328756,-8.086366,39.67881,-0.7321834,0.0,0.0,91.54501,-45.314697,22.15477,73.9885,-4.2275577,0.0,0.0
284,14.804451,0.02210141,-5.653828,-30.708044,-1.1058806,-9.226441,-1.7565038,4.261839,-6.8924665,9.850335,-18.292768,3.7041957,-5.642688,-14.167839,-19.100203,7.71223,53.403694,87.66108,0.0,0.0,-0.41985044,-21.765888,-3.4603844,67.60473,81.31289,0.0,0.0,33.826694,-40.029095,32.598415,356.83325,15.378952,-96.08154,20.025412,-11.318488,72.83079,31.129139,22.750113,-38.976246,-31.915352,-69.56437,15.4136,-13.042499,37.54792,-0.7081371,0.0,0.0,87.720215,-44.131866,17.676687,76.31353,-4.9875875,0.0,0.0
285,15.091203,-0.41044465,-5.359454,-27.062824,-1.0129265,-10.176366,-1.5410024,4.1815376,-6.1902585,10.161284,-18.076506,3.3025181,-5.995679,-14.850876,-18.93188,7.5410733,53.764133,87.65564,0.0,0.0,0.4572013,-22.190098,-3.329059,68.374565,81.430466,0.0,0.0,26.23726,-48.15203,29.631289,363.56207,21.07039,-98.72094,25.308811,-10.732951,71.58188,32.005096,20.856234,-45.19386,-32.589413,-68.70957,17.389202,-17.704294,34.97546,-0.66421723,0.0,0.0,83.57024,-43.2766,15.033811,78.14782,-8.420141,0.0,0.0
286,15.297678,-0.93939596,-5.079788,-23.420444,-0.8054324,-11.217185,-1.251112,4.020978,-5.459111,10.480862,-17.880241,2.8044403,-6.282774,-15.557234,-18.748999,7.318676,54.10834,87.6502,0.0,0.0,1.2835336,-22.575153,-3.24565,69.12938,81.48923,0.0,0.0,21.511497,-54.434734,22.78471,362.55438,32.256107,-101.05413,28.387707,-9.148005,69.23491,33.98285,18.664547,-49.400196,-32.777805,-67.54055,19.212286,-21.579588,32.014618,-0.6138554,0.0,0.0,78.900925,-43.310577,14.896022,80.009514,-15.540257,0.0,0.0
287,15.4721155,-1.5316473,-4.8718567,-19.836935,-0.42254683,-12.292552,-0.9287712,3.8614028,-4.744318,10.82309,-17.703999,2.2593646,-6.554088,-16.252205,-18.552105,7.0724096,54.41856,87.64392,0.0,0.0,2.0510888,-22.96744,-3.141066,69.897736,81.32812,0.0,0.0,19.70948,-57.63965,11.789295,353.9138,45.789135,-102.442314,28.499142,-6.412953,65.28586,36.973427,16.074236,-50.7536,-32.82979,-65.77829,20.854567,-24.723026,28.716562,-0.5313195,0.0,0.0,74.085815,-43.704536,16.059797,81.7116,-21.662603,0.0,0.0
288,15.663515,-2.1486862,-4.7976484,-16.369421,0.18320866,-13.337042,-0.6210986,3.793368,-4.0982447,11.202083,-17.548319,1.7235012,-6.8665886,-16.896765,-18.341627,6.8296304,54.67582,87.63609,0.0,0.0,2.753104,-23.413822,-2.9475324,70.709236,80.810104,0.0,0.0,20.780762,-56.585213,-3.5813737,337.84906,58.245358,-102.32545,24.94038,-2.5001428,59.281967,40.83133,12.982881,-48.461597,-33.03072,-63.176823,22.281084,-27.248108,25.131186,-0.39149997,0.0,0.0,69.569595,-43.78604,17.110641,82.92848,-21.700697,0.0,0.0
289,15.890294,-2.7434971,-4.9050903,-13.084763,0.9550395,-14.338781,-0.36897463,3.8258712,-3.5419905,11.626811,-17.422022,1.2366691,-7.2206416,-17.489986,-18.117958,6.58397,54.885403,87.62808,0.0,0.0,3.4018462,-23.896498,-2.6941879,71.55766,80.17117,0.0,0.0,24.440754,-51.08374,-23.465488,314.2318,68.733475,-100.75001,17.779625,2.0906966,51.365074,45.229137,9.491082,-42.53934,-33.293064,-59.691124,23.396587,-29.120497,21.249174,-0.24110334,0.0,0.0,65.577255,-43.057384,17.29864,82.97663,-15.585323,0.0,0.0
290,16.151848,-3.2642496,-5.2337017,-10.052487,1.7710756,-15.321039,-0.20918109,3.9163022,-3.0763028,12.103586,-17.339083,0.8278394,-7.5811534,-18.055748,-17.881182,6.3073435,55.068142,87.62261,0.0,0.0,4.0223813,-24.357191,-2.471347,72.41514,79.88331,0.0,0.0,30.263891,-41.566326,-47.97652,282.6785,77.98132,-98.14337,7.561437,6.5313077,42.042328,49.72939,5.823918,-33.502872,-33.292934,-55.39783,24.068027,-30.212366,17.017988,-0.17247914,0.0,0.0,62.189888,-41.129375,16.294397,80.94284,-6.419792,0.0,0.0
291,16.45715,-3.661584,-5.811891,-7.3587437,2.547393,-16.291992,-0.17395791,4.0307693,-2.7054262,12.631588,-17.30606,0.5259596,-7.921697,-18.60166,-17.634869,5.9902506,55.231247,87.62109,0.0,0.0,4.6288056,-24.755127,-2.3341289,73.24645,80.17054,0.0,0.0,37.61576,-29.068495,-76.687805,243.53448,86.92461,-94.833275,-4.7802405,10.348354,31.815382,53.892166,2.2524612,-22.212711,-32.89733,-50.32699,24.156918,-30.25227,12.324293,-0.29616952,0.0,0.0,59.291805,-37.88361,14.017897,76.4219,2.6874125,0.0,0.0
292,16.84223,-3.8988545,-6.645861,-5.0916386,3.304403,-17.234388,-0.28276327,4.15963,-2.437053,13.198943,-17.310436,0.35521558,-8.242661,-19.102236,-17.388021,5.665308,55.35076,87.62166,0.0,0.0,5.2160087,-25.099064,-2.247648,74.01042,80.646996,0.0,0.0,45.44094,-15.932023,-108.184906,198.50807,97.04936,-90.85835,-17.525185,13.992354,21.039536,57.333416,-0.8929881,-10.22149,-32.442036,-44.33727,23.521511,-28.640202,6.857108,-0.76368654,0.0,0.0,56.257442,-33.82465,10.960036,70.21431,8.8627825,0.0,0.0
293,17.342138,-3.9467785,-7.743911,-3.3388283,4.0833526,-18.126657,-0.5496115,4.298471,-2.2796926,13.791416,-17.337612,0.3360536,-8.548379,-19.527605,-17.150883,5.370789,55.399345,87.62122,0.0,0.0,5.774453,-25.403214,-2.1682568,74.66765,80.87367,0.0,0.0,52.601593,-4.6260433,-140.57692,149.5932,109.44415,-86.2424,-28.874733,18.0236,10.074392,59.691692,-3.2819417,0.8391329,-32.30048,-37.31718,22.036283,-24.784151,0.3257936,-1.7225913,0.0,0.0,52.434155,-29.522583,7.6709533,63.273693,9.513641,0.0,0.0
294,17.940355,-3.8497548,-9.1799965,-2.1165447,5.0042152,-18.960537,-0.94392705,4.4632993,-2.2353442,14.395519,-17.379251,0.44544825,-8.850468,-19.864902,-16.934038,5.13357,55.3672,87.60845,0.0,0.0,6.288974,-25.670408,-2.098276,75.22598,80.81797,0.0,0.0,57.829113,3.280016,-168.66266,99.18379,119.94771,-81.278145,-37.637516,22.79716,-0.6040549,60.86011,-4.753925,9.756292,-32.492405,-29.7016,19.78325,-18.761633,-7.07969,-3.2044775,0.0,0.0,47.641773,-25.222153,4.4091954,56.255226,5.0201015,0.0,0.0
295,18.587616,-3.6989033,-11.069187,-1.395669,6.236349,-19.736233,-1.4068543,4.683062,-2.3018537,14.998242,-17.430977,0.6327898,-9.165143,-20.112085,-16.74828,4.9732804,55.25564,87.5668,0.0,0.0,6.7408533,-25.896263,-2.0691524,75.723236,80.705,0.0,0.0,59.7742,6.79095,-185.14728,49.92677,121.06993,-76.42846,-43.0096,28.536547,-10.44642,60.893032,-5.2564573,15.585065,-32.81289,-22.271414,16.976112,-11.075273,-14.864746,-5.1666965,0.0,0.0,41.999817,-20.961391,1.2476879,49.624138,-2.3509138,0.0,0.0
296,19.233112,-3.5719903,-13.355059,-1.1411294,7.7695336,-20.459087,-1.8864604,4.9817376,-2.4715807,15.589851,-17.486637,0.8498149,-9.500993,-20.274654,-16.599636,4.9046135,55.064903,87.49336,0.0,0.0,7.118865,-26.078802,-2.0967052,76.18488,80.67365,0.0,0.0,57.80151,5.902741,-185.02885,4.1149178,106.294754,-71.97781,-44.808556,35.066685,-19.064123,59.728954,-4.7632623,18.04958,-32.999336,-15.566278,13.817667,-2.263724,-22.667198,-7.36987,0.0,0.0,35.548435,-16.706017,-1.9163501,43.666527,-10.334436,0.0,0.0
297,19.819332,-3.513515,-15.54987,-1.305953,9.147542,-21.141869,-2.3454278,5.36867,-2.722466,16.164602,-17.53527,1.0535082,-9.845759,-20.375002,-16.48355,4.930891,54.7936,87.418945,0.0,0.0,7.427655,-26.221,-2.157612,76.602486,80.64475,0.0,0.0,53.023174,2.9962409,-168.95662,-36.528904,71.71761,-67.80208,-44.332466,41.211014,-26.405293,57.03079,-3.3124814,18.469053,-32.6577,-9.5729,10.500806,7.0034695,-30.404745,-9.087777,0.0,0.0,28.168951,-12.28327,-5.5816526,38.28131,-16.689684,0.0,0.0
298,20.296358,-3.5558736,-17.152908,-1.8415357,9.881585,-21.799583,-2.754356,5.848556,-3.0324714,16.71777,-17.565672,1.2074957,-10.185421,-20.436735,-16.393929,5.0530844,54.439808,87.37309,0.0,0.0,7.674109,-26.326328,-2.22653,76.96525,80.51504,0.0,0.0,46.762947,0.6991717,-138.72495,-70.52138,14.659382,-63.680412,-43.04359,45.74865,-32.546074,52.416473,-0.9617129,18.34945,-31.406359,-4.1539836,7.2022667,16.074724,-38.05861,-9.618968,0.0,0.0,19.705559,-7.4965734,-10.287271,33.283047,-19.359146,0.0,0.0
299,20.679522,-3.6567392,-18.12397,-2.7154984,9.781822,-22.424675,-3.125399,6.3838744,-3.39604,17.220339,-17.569149,1.3310361,-10.504433,-20.460718,-16.332624,5.268553,54.007072,87.31826,0.0,0.0,7.8449817,-26.386324,-2.319551,77.26942,80.27427,0.0,0.0,39.903473,0.49099624,-99.56513,-95.8552,-57.451103,-59.197357,-41.69214,48.30499,-38.022064,45.49969,2.100195,18.518085,-29.209648,0.97619927,4.086921,24.288544,-45.479095,-9.244272,0.0,0.0,10.155686,-2.3167524,-16.218296,28.471712,-17.908125,0.0,0.0
300,21.025955,-3.7263231,-18.716482,-3.9051387,8.849423,-22.995852,-3.4974046,6.9105763,-3.8181713,17.62837,-17.538649,1.478787,-10.786549,-20.43354,-16.306377,5.57223,53.50228,87.174484,0.0,0.0,7.9145975,-26.385147,-2.4790282,77.51608,79.971306,0.0,0.0,33.047256,3.1206932,-58.89115,-110.23453,-130.77997,-53.81076,-40.578407,49.048466,-43.667904,35.890873,5.6006894,19.373983,-26.25199,6.202985,1.3096262,30.98506,-52.44076,-8.867231,0.0,0.0,-0.39020392,3.1825612,-23.33693,23.632866,-12.938472,0.0,0.0
301,21.362028,-3.698501,-19.092302,-5.3113165,7.131831,-23.497057,-3.8932152,7.3869114,-4.304877,17.905502,-17.469484,1.6832682,-11.021294,-20.346718,-16.315378,5.9456925,52.93402,86.93159,0.0,0.0,7.86421,-26.314245,-2.7362318,77.7086,79.69007,0.0,0.0,26.762177,8.566245,-22.49591,-113.529724,-193.32417,-47.111584,-39.797977,48.47245,-50.407818,23.136799,9.146434,21.105307,-22.792728,11.888089,-1.0239458,35.96086,-59.127502,-8.637236,0.0,0.0,-11.711413,8.98445,-31.418205,18.453836,-5.1447763,0.0,0.0
302,21.636026,-3.5664976,-19.178923,-6.6403723,4.7937613,-23.9222,-4.2933607,7.822939,-4.8608575,18.032684,-17.36316,1.9207362,-11.2107,-20.204866,-16.343681,6.335777,52.318653,86.751274,0.0,0.0,7.6928673,-26.183569,-3.0927615,77.85444,79.59857,0.0,0.0,21.583368,14.931385,7.5945525,-110.851234,-237.3596,-39.06389,-38.97408,47.83998,-59.323624,6.72164,12.03249,23.394566,-19.287325,18.293798,-2.9119928,40.084866,-66.670296,-6.8609605,0.0,0.0,-23.200308,15.173917,-39.738804,12.420434,4.5374036,0.0,0.0
303,21.79353,-3.3353217,-18.888897,-7.6092334,2.0197315,-24.267883,-4.6754823,8.239302,-5.495351,17.99242,-17.223162,2.1627574,-11.360289,-20.012283,-16.374594,6.6935234,51.666603,86.798645,0.0,0.0,7.4025874,-26.004128,-3.5452375,77.95991,79.850296,0.0,0.0,17.994822,20.176294,30.214905,-108.04176,-256.2635,-29.632938,-37.646053,48.37955,-71.548935,-13.966254,13.547564,25.85304,-16.136234,25.637064,-4.371998,44.283947,-76.20639,-1.8791121,0.0,0.0,-34.23808,21.867651,-47.541878,4.976354,15.079351,0.0,0.0
304,21.863169,-3.0449405,-18.337729,-8.310141,-0.89611936,-24.51942,-5.035967,8.666492,-6.2480626,17.7411,-17.068335,2.412086,-11.482488,-19.751534,-16.409492,7.057506,50.935417,87.002884,0.0,0.0,7.000981,-25.771034,-4.0715594,78.00138,80.30916,0.0,0.0,16.273294,23.500513,45.81963,-110.312164,-245.50102,-18.489462,-35.22729,49.672535,-88.235016,-39.92722,13.247648,28.047775,-12.957845,33.515106,-5.3491354,48.10133,-87.04129,4.4985104,0.0,0.0,-44.17077,29.090813,-54.126232,-4.331663,24.420687,0.0,0.0
305,21.926493,-2.7574556,-17.769754,-9.074373,-3.5910618,-24.655367,-5.38334,9.141559,-7.178402,17.21879,-16.927221,2.6913595,-11.594254,-19.391396,-16.461191,7.5219135,50.04878,87.14357,0.0,0.0,6.499232,-25.469305,-4.6379356,77.93651,80.65555,0.0,0.0,16.555262,24.894524,55.921196,-122.46494,-201.93677,-5.1134696,-31.051397,50.25468,-110.546486,-72.41545,10.861759,29.518682,-8.872124,41.136124,-5.744729,50.207153,-97.323875,8.267379,0.0,0.0,-52.33137,36.813984,-58.832172,-15.893991,29.856043,0.0,0.0
306,22.044188,-2.5131161,-17.320576,-10.168566,-5.6831245,-24.65197,-5.7090263,9.676961,-8.350424,16.36183,-16.825798,3.0078945,-11.695562,-18.921347,-16.532818,8.115534,48.980488,87.10323,0.0,0.0,5.9160995,-25.086035,-5.219912,77.73079,80.734436,0.0,0.0,17.859272,24.670198,61.934296,-145.03851,-128.77974,10.744348,-24.722599,48.61358,-138.85468,-112.23688,6.297101,29.785355,-3.1468008,47.749947,-5.4784007,49.472862,-105.44016,7.593982,0.0,0.0,-58.284767,44.7428,-61.067085,-29.694563,30.157671,0.0,0.0
307,22.224852,-2.2983227,-16.857777,-11.696305,-6.7470303,-24.479834,-5.9629517,10.226211,-9.840683,15.096361,-16.78346,3.3316524,-11.745251,-18.380636,-16.60377,8.70783,47.82512,87.01855,0.0,0.0,5.2876973,-24.613138,-5.816754,77.369,80.79524,0.0,0.0,16.506248,23.883835,64.99923,-168.3198,-44.396248,28.695627,-16.49024,43.151134,-171.65767,-159.1672,-0.12451929,28.316275,4.585361,52.726635,-4.514009,45.281925,-110.39682,5.968145,0.0,0.0,-62.159534,51.95351,-60.395912,-44.757454,27.68529,0.0,0.0
308,22.460218,-2.0928888,-16.227959,-13.705154,-6.4102407,-24.110739,-6.0917087,10.729517,-11.715951,13.351758,-16.817806,3.6265557,-11.697517,-17.816084,-16.651184,9.153408,46.692783,87.050964,0.0,0.0,4.652932,-24.047836,-6.4254527,76.841736,81.116104,0.0,0.0,8.612931,23.629557,66.06907,-181.44115,31.027475,48.156406,-6.779683,32.52352,-207.00038,-212.41722,-7.9792094,24.642298,14.4964,55.47177,-2.8494897,37.190807,-111.28034,7.2134066,0.0,0.0,-64.168724,57.41732,-56.411015,-59.921745,25.033754,0.0,0.0
309,22.646955,-1.8824613,-15.469009,-15.954609,-5.0187073,-23.530245,-6.0856776,11.101429,-13.983037,11.048862,-16.93528,3.8663065,-11.525333,-17.250349,-16.669937,9.434911,45.610928,87.211174,0.0,0.0,4.022934,-23.416739,-7.0055914,76.15487,81.62227,0.0,0.0,-7.54376,24.129969,64.54406,-178.83025,86.32077,68.25887,3.4728081,18.147614,-242.5219,-268.78122,-16.699566,19.010937,25.530647,55.820633,-0.7453673,25.642574,-107.25989,9.882962,0.0,0.0,-64.70481,60.31276,-48.701958,-74.26673,21.28174,0.0,0.0
310,22.620913,-1.6571691,-14.741549,-18.016762,-3.3684635,-22.733109,-5.9620204,11.238422,-16.605782,8.107407,-17.135489,4.029663,-11.213374,-16.692678,-16.665895,9.6138735,44.558796,87.41456,0.0,0.0,3.3934283,-22.766684,-7.4909387,75.325134,82.01536,0.0,0.0,-32.31242,25.057377,58.82925,-158.19322,115.74241,87.89384,12.980799,3.2062962,-275.49136,-323.36093,-25.605436,12.1276045,35.828777,53.86194,1.3684179,11.654591,-97.5377,9.201043,0.0,0.0,-64.25826,59.924225,-36.857525,-86.971504,13.292211,0.0,0.0
311,22.24705,-1.4103427,-14.162725,-19.567093,-2.0318131,-21.726952,-5.7437835,11.101016,-19.540304,4.53693,-17.41905,4.103364,-10.766012,-16.15697,-16.644157,9.714388,43.55757,87.582794,0.0,0.0,2.7622373,-22.14355,-7.8231044,74.37461,82.099304,0.0,0.0,-64.39272,25.917227,48.29064,-120.4898,118.35646,106.198654,20.987354,-9.164796,-303.5781,-371.47073,-33.899014,4.724012,43.73335,49.86243,3.0427563,-3.5345724,-82.02638,2.5883057,0.0,0.0,-63.22839,56.022915,-21.070757,-97.38164,0.15349235,0.0,0.0
