Timestep,q_hip_flexion_r,q_hip_adduction_r,q_hip_rotation_r,q_knee_angle_r,q_ankle_angle_r,q_hip_flexion_l,q_hip_adduction_l,q_hip_rotation_l,q_knee_angle_l,q_ankle_angle_l,q_lumbar_extension,q_lumbar_bending,q_lumbar_rotation,q_arm_flex_r,q_arm_add_r,q_arm_rot_r,q_elbow_flex_r,q_pro_sup_r,q_wrist_flex_r,q_wrist_dev_r,q_arm_flex_l,q_arm_add_l,q_arm_rot_l,q_elbow_flex_l,q_pro_sup_l,q_wrist_flex_l,q_wrist_dev_l,dq_hip_flexion_r,dq_hip_adduction_r,dq_hip_rotation_r,dq_knee_angle_r,dq_ankle_angle_r,dq_hip_flexion_l,dq_hip_adduction_l,dq_hip_rotation_l,dq_knee_angle_l,dq_ankle_angle_l,dq_lumbar_extension,dq_lumbar_bending,dq_lumbar_rotation,dq_arm_flex_r,dq_arm_add_r,dq_arm_rot_r,dq_elbow_flex_r,dq_pro_sup_r,dq_wrist_flex_r,dq_wrist_dev_r,dq_arm_flex_l,dq_arm_add_l,dq_arm_rot_l,dq_elbow_flex_l,dq_pro_sup_l,dq_wrist_flex_l,dq_wrist_dev_l
1186,-0.48943025,-0.038439408,-0.020478575,-0.19876531,0.12755151,0.3655853,0.060224175,-0.041992683,-0.19465946,-0.13863015,-0.28483284,-0.044659823,0.08503255,0.16574419,-0.5226007,0.04620725,1.21629,1.4998475,0.0,0.0,-0.4848524,-0.18478288,-0.22246268,0.77432823,1.4122052,0.0,0.0,0.9322215,-0.40931082,0.41604406,-3.489776,-4.85009,-0.4540617,0.46836245,0.71936923,-2.3135068,-0.12701605,-0.2551909,-0.33659562,-0.220578,-1.3986868,0.9234008,-0.61019033,-1.1030864,-0.1582634,0.0,0.0,0.94741976,-0.45252317,0.82974863,-0.27944586,-0.024235202,0.0,0.0
1187,-0.47844797,-0.041285567,-0.015833877,-0.2356439,0.07751579,0.36102065,0.0633896,-0.036023915,-0.21942598,-0.13239126,-0.28723857,-0.046729576,0.08331907,0.15100983,-0.5128668,0.04027257,1.2036902,1.4990064,0.0,0.0,-0.4748446,-0.18943736,-0.2137212,0.7715662,1.4108292,0.0,0.0,1.317631,-0.26205993,0.44117957,-4.0837193,-5.657392,-0.7462874,0.4076689,0.7872819,-2.2603111,0.85335624,-0.37584752,-0.21192043,-0.31628534,-1.3865969,1.0160002,-0.5008961,-1.3984196,-0.15989608,0.0,0.0,1.0876796,-0.47562093,0.87431467,-0.21163908,-0.043616787,0.0,0.0
1188,-0.46287677,-0.04308911,-0.011098049,-0.27891073,0.018465422,0.3527833,0.06715774,-0.028155563,-0.24247898,-0.116208084,-0.2911154,-0.047986772,0.07989051,0.13704525,-0.50225663,0.03553296,1.1882463,1.4996182,0.0,0.0,-0.46313125,-0.19428456,-0.20453061,0.76933354,1.4110678,0.0,0.0,1.6880615,-0.1032999,0.44390172,-4.6894493,-6.3370633,-1.1064538,0.3442102,0.86186427,-2.0643222,1.5582553,-0.5222814,-0.08709232,-0.42815217,-1.3357228,1.0900042,-0.3626216,-1.6736687,-0.16199802,0.0,0.0,1.2015731,-0.49321958,0.87490946,-0.083931945,-0.022048373,0.0,0.0
1189,-0.44302455,-0.04382306,-0.0065738177,-0.32871613,-0.048303057,0.34015244,0.07143401,-0.01817762,-0.26244518,-0.093445,-0.29678425,-0.048544854,0.07455937,0.12430852,-0.49096504,0.032473996,1.1701777,1.5003992,0.0,0.0,-0.45004568,-0.1992901,-0.19534837,0.7683227,1.4125458,0.0,0.0,2.024934,0.064523816,0.42873222,-5.2614737,-6.785178,-1.503298,0.2609362,0.91749334,-1.7454083,1.9446057,-0.6748142,0.035019156,-0.5398752,-1.2574321,1.1417254,-0.19767287,-1.9199744,-0.15882547,0.0,0.0,1.2829317,-0.50797755,0.8329521,0.101598874,0.019510973,0.0,0.0
1190,-0.4201244,-0.04293432,-0.0026432052,-0.38466138,-0.11892156,0.322984,0.074838325,-0.0074934904,-0.27830637,-0.06966904,-0.3043514,-0.047996316,0.06798675,0.11255773,-0.47928637,0.031494204,1.1498303,1.4983983,0.0,0.0,-0.43641505,-0.20442635,-0.18683946,0.76967925,1.4130017,0.0,0.0,2.318539,0.2421073,0.40815842,-5.7424216,-6.8867407,-1.8957903,0.14141464,0.9205241,-1.3448207,2.0608692,-0.80413276,0.15889364,-0.63141793,-1.1675985,1.1666601,-0.010117535,-2.1313665,-0.11781816,0.0,0.0,1.330871,-0.522534,0.7647998,0.3241773,0.04858554,0.0,0.0
1191,-0.39526823,-0.03995198,0.00049323874,-0.44588763,-0.18941948,0.30137092,0.07615344,0.0025312544,-0.28926682,-0.0494817,-0.3137015,-0.04599431,0.06080671,0.101567194,-0.46749935,0.03282751,1.1275452,1.4922533,0.0,0.0,-0.42293552,-0.20968176,-0.17955597,0.7742837,1.4110926,0.0,0.0,2.565519,0.42604685,0.39117625,-6.0828958,-6.535661,-2.242615,-0.023714451,0.8455153,-0.90563285,1.9666387,-0.8826055,0.2864718,-0.6863163,-1.0804142,1.1613905,0.19641285,-2.3013964,-0.021271465,0.0,0.0,1.3465698,-0.5390279,0.68657714,0.5615952,0.034515124,0.0,0.0
1192,-0.3687589,-0.034861155,0.0034225024,-0.5096908,-0.25591207,0.27629638,0.07511548,0.011019286,-0.2954045,-0.03293298,-0.32382098,-0.04255555,0.053366076,0.09132211,-0.45579585,0.0360258,1.1036177,1.4876932,0.0,0.0,-0.4096455,-0.21511188,-0.17352775,0.7817969,1.409764,0.0,0.0,2.7877233,0.5948724,0.37032273,-6.2698007,-5.6659517,-2.5032246,-0.21387169,0.70352924,-0.47432482,1.750254,-0.89170635,0.40740928,-0.7040516,-1.0020077,1.1272815,0.42049763,-2.420996,0.07992409,0.0,0.0,1.3389032,-0.55747443,0.6103896,0.789351,-0.043305777,0.0,0.0
1193,-0.3406734,-0.027785309,0.006905386,-0.5729433,-0.31441084,0.24899048,0.07172525,0.017243603,-0.29705012,-0.01887822,-0.3334668,-0.037798516,0.04593841,0.08185512,-0.44435376,0.040501732,1.0783513,1.4919678,0.0,0.0,-0.3964141,-0.22078872,-0.16862604,0.7915528,1.412841,0.0,0.0,3.012952,0.7227377,0.33372054,-6.3001075,-4.2297487,-2.6387484,-0.40081403,0.5153705,-0.09731805,1.5062133,-0.81626475,0.5082692,-0.68869525,-0.93618417,1.0673026,0.6606978,-2.4811249,0.1187642,0.0,0.0,1.3186848,-0.57735205,0.54687643,0.9829536,-0.2008045,0.0,0.0
1194,-0.31067285,-0.019283243,0.010804461,-0.6342036,-0.35771745,0.22094561,0.06627416,0.02099982,-0.29505643,-0.006542939,-0.34163177,-0.031973533,0.03887501,0.07298054,-0.43357924,0.04673302,1.0525748,1.5031022,0.0,0.0,-0.38324398,-0.22675142,-0.16421941,0.8028082,1.4175761,0.0,0.0,3.2500994,0.7945417,0.26843885,-6.1814322,-2.3685942,-2.6476307,-0.563673,0.30295736,0.20340696,1.2915065,-0.6648563,0.5799593,-0.6532934,-0.88214815,0.99290717,0.9002145,-2.4910767,0.08176594,0.0,0.0,1.2940378,-0.59883434,0.49658135,1.1336287,-0.40302825,0.0,0.0
1195,-0.27797985,-0.010372821,0.014035132,-0.6938084,-0.37524903,0.19393075,0.05936,0.022634637,-0.2908268,0.0044569774,-0.34755725,-0.025469925,0.03260913,0.064282425,-0.42411926,0.05632043,1.0276701,1.5093949,0.0,0.0,-0.3702788,-0.23300438,-0.15914625,0.81473863,1.4142914,0.0,0.0,3.4881227,0.80651355,0.16043612,-5.932617,-0.4237558,-2.5676665,-0.6893566,0.089382246,0.43164206,1.1235719,-0.47109666,0.6179688,-0.6203555,-0.83425397,0.92449456,1.106052,-2.47948,0.01188388,0.0,0.0,1.2702472,-0.6228278,0.4494023,1.249175,-0.56137216,0.0,0.0
1196,-0.24206288,-0.001980501,0.015600327,-0.75176233,-0.36051977,0.16931438,0.051560193,0.022458093,-0.28554884,0.014498168,-0.35072967,-0.018701965,0.027341828,0.055501092,-0.41629592,0.070137374,1.0045173,1.5026308,0.0,0.0,-0.35762885,-0.23952807,-0.15280749,0.82678974,1.397152,0.0,0.0,3.711234,0.75941306,0.0011411483,-5.5677404,1.2817899,-2.4376202,-0.7680607,-0.10210134,0.59545827,1.0123898,-0.26758373,0.6213345,-0.61012876,-0.7895488,0.87808365,1.2497182,-2.4688976,-0.043301344,0.0,0.0,1.253751,-0.6510007,0.40039757,1.3353167,-0.6043774,0.0,0.0
1197,-0.20352507,0.0054491386,0.015067423,-0.8062973,-0.32515326,0.14670643,0.043303225,0.020512491,-0.27938142,0.024004731,-0.35162714,-0.012161766,0.022270108,0.047087967,-0.40900102,0.08573646,0.9817484,1.4913956,0.0,0.0,-0.34523386,-0.24620819,-0.14710355,0.83957267,1.378069,0.0,0.0,3.887518,0.6709636,-0.19453084,-5.0783424,2.5433877,-2.2923965,-0.80238295,-0.24779382,0.71589,0.9442577,-0.07750538,0.6032475,-0.63131917,-0.75751674,0.84925115,1.3251586,-2.4521773,-0.0279962,0.0,0.0,1.2564642,-0.6881096,0.36872905,1.3855923,-0.5443848,0.0,0.0
1198,-0.1632767,0.011608512,0.01216234,-0.8551957,-0.2853017,0.12526578,0.034976777,0.016801056,-0.2722134,0.03339938,-0.35098195,-0.006341476,0.016345777,0.039649207,-0.40079853,0.099879436,0.9574812,1.4883456,0.0,0.0,-0.33297527,-0.25292102,-0.1444729,0.85395324,1.3730634,0.0,0.0,3.981477,0.56339014,-0.40527725,-4.451139,3.195818,-2.165356,-0.7984834,-0.32471538,0.81700444,0.8994207,0.07885017,0.5805467,-0.6889572,-0.75085664,0.828096,1.3327814,-2.4143429,0.11210214,0.0,0.0,1.2913698,-0.7394302,0.37932056,1.3905739,-0.41702592,0.0,0.0
1199,-0.12237087,0.016416708,0.0068277367,-0.8967897,-0.24991944,0.104568645,0.026936619,0.01214073,-0.26401773,0.04274981,-0.3492881,-0.0012093311,0.009068795,0.032922875,-0.39157742,0.11165145,0.93193376,1.4961524,0.0,0.0,-0.3204041,-0.25994474,-0.14415577,0.8694015,1.3827566,0.0,0.0,3.9754975,0.45875514,-0.6060936,-3.702348,3.2765894,-2.0767238,-0.7692803,-0.33114922,0.9124168,0.86423224,0.19131199,0.5671813,-0.77264035,-0.7799863,0.80356234,1.285678,-2.3422406,0.33812913,0.0,0.0,1.3616278,-0.80257386,0.4407746,1.3477223,-0.2838405,0.0,0.0
1200,-0.08201128,0.020031886,-0.0007651437,-0.92999136,-0.22036944,0.08463135,0.01950487,0.008206674,-0.2548561,0.05174928,-0.34678847,0.003818995,0.00051725487,0.02573144,-0.3826239,0.12258816,0.90753925,1.5069566,0.0,0.0,-0.306723,-0.2679814,-0.14201912,0.8839152,1.3915288,0.0,0.0,3.8708274,0.37894943,-0.76807094,-2.8793073,3.037024,-2.032873,-0.7348205,-0.28780437,1.0047182,0.8314886,0.26037973,0.57405317,-0.8556887,-0.8529176,0.76337695,1.2103153,-2.2246413,0.51295745,0.0,0.0,1.4600384,-0.8670687,0.5444796,1.2617648,-0.23369275,0.0,0.0
1201,-0.043375958,0.022722997,-0.0102225635,-0.9539997,-0.1969835,0.06529129,0.012865127,0.006263675,-0.24474831,0.06014112,-0.34374958,0.009269181,-0.009092415,0.017035175,-0.37501281,0.13393506,0.88624895,1.5140387,0.0,0.0,-0.2913253,-0.27748093,-0.13495,0.8958936,1.3872108,0.0,0.0,3.6751106,0.34182635,-0.8695575,-2.0280428,2.7092934,-2.03441,-0.71362215,-0.21572965,1.0933992,0.79653937,0.2885164,0.60901344,-0.9157883,-0.9731451,0.6995816,1.128057,-2.0553846,0.53105664,0.0,0.0,1.578407,-0.92318994,0.675107,1.1432679,-0.32334507,0.0,0.0
1202,-0.0075029605,0.02518163,-0.020250926,-0.9691162,-0.17724997,0.045535486,0.006618656,0.0056568324,-0.2335175,0.067957655,-0.3405906,0.015305219,-0.019072896,0.006566372,-0.36863536,0.14520587,0.86751443,1.5176665,0.0,0.0,-0.27448624,-0.2877344,-0.12485935,0.9057421,1.3756064,0.0,0.0,3.4193642,0.3481021,-0.9205596,-1.1826855,2.4006844,-2.0602357,-0.7162558,-0.13286321,1.1670028,0.7642853,0.2843679,0.6675577,-0.9525001,-1.1254402,0.6228188,1.0358429,-1.8494833,0.44124147,0.0,0.0,1.7064147,-0.9660317,0.79225606,1.0261582,-0.46747658,0.0,0.0
1203,0.024650214,0.028198784,-0.029369794,-0.97593784,-0.15796907,0.024184601,0.0002132668,0.005254411,-0.22096427,0.07531102,-0.3377618,0.021997849,-0.028640807,-0.005732134,-0.3630749,0.1554708,0.8501689,1.5199254,0.0,0.0,-0.25669825,-0.2977552,-0.11491812,0.91439617,1.3669922,0.0,0.0,3.1404555,0.3933177,-0.9391692,-0.37366605,2.1827233,-2.08387,-0.7503906,-0.055949885,1.2116376,0.74200463,0.25830418,0.74154556,-0.9709933,-1.2898039,0.54842055,0.9243038,-1.627295,0.33160076,0.0,0.0,1.8333485,-0.9920722,0.8501701,0.94948983,-0.5459151,0.0,0.0
1204,0.053227067,0.032237116,-0.03742704,-0.9751203,-0.13765725,0.0015730041,-0.0068694577,0.0047729914,-0.20764095,0.082388826,-0.33547676,0.029491026,-0.03775135,-0.019782405,-0.35808486,0.1642269,0.83420825,1.5218925,0.0,0.0,-0.23801419,-0.30732363,-0.10638518,0.9227007,1.3639101,0.0,0.0,2.8660529,0.45728326,-0.9351283,0.3822339,2.0618303,-2.0887046,-0.80368936,0.007562932,1.2254808,0.73288167,0.2227449,0.8139062,-0.9712012,-1.4514685,0.48526415,0.78871965,-1.4020314,0.24576409,0.0,0.0,1.9528385,-1.0004091,0.8362877,0.9248685,-0.51246315,0.0,0.0
1205,0.07953254,0.037412927,-0.04567178,-0.9673811,-0.11664148,-0.020368107,-0.015112303,0.0048240456,-0.19489293,0.089458324,-0.33369955,0.038005944,-0.04713886,-0.035363983,-0.3535981,0.17142145,0.8208551,1.5235817,0.0,0.0,-0.21802332,-0.31702903,-0.098502316,0.93140537,1.360742,0.0,0.0,2.614121,0.5032143,-0.9093697,1.082631,1.9757468,-2.068546,-0.84270954,0.060035776,1.2194405,0.73578185,0.19227168,0.8581482,-0.9475336,-1.6011863,0.4354177,0.6292741,-1.1793643,0.18046077,0.0,0.0,2.0630949,-0.9929027,0.7730654,0.93494475,-0.3989597,0.0,0.0
1206,0.10460856,0.043590285,-0.054974962,-0.9533481,-0.09550103,-0.04018507,-0.024666796,0.0058625885,-0.18366691,0.09675194,-0.33232293,0.047515783,-0.057228256,-0.05224986,-0.34953532,0.1769827,0.8109449,1.5249683,0.0,0.0,-0.19647183,-0.32727095,-0.090714954,0.9410692,1.3535498,0.0,0.0,2.3972747,0.49956828,-0.86116564,1.7277629,1.8696514,-2.02071,-0.8376722,0.10329989,1.2040609,0.74841297,0.17904358,0.8513541,-0.89687204,-1.73113,0.4003922,0.44894704,-0.9663827,0.13077827,0.0,0.0,2.162009,-0.972313,0.68457985,0.96148056,-0.24572603,0.0,0.0
1207,0.12814213,0.049630653,-0.06431399,-0.9332543,-0.07552076,-0.058780268,-0.034282506,0.0074961656,-0.17305243,0.104337685,-0.33098748,0.05692301,-0.066969894,-0.07021409,-0.34572938,0.18066616,0.8034171,1.5260812,0.0,0.0,-0.17386802,-0.33747783,-0.08374473,0.9514587,1.3471984,0.0,0.0,2.2073457,0.44047529,-0.7845126,2.3260906,1.7343209,-1.9553257,-0.7786724,0.13494144,1.185749,0.7644353,0.18447432,0.78772396,-0.82773477,-1.8383945,0.38071245,0.26161665,-0.7777359,0.09435254,0.0,0.0,2.245183,-0.9446647,0.5946829,0.98834383,-0.113307625,0.0,0.0
1208,0.14948344,0.054158527,-0.07219799,-0.9072346,-0.058131237,-0.07763227,-0.042369403,0.009121732,-0.16169095,0.11223497,-0.32927576,0.06487226,-0.07497203,-0.08903284,-0.34199184,0.18219814,0.7967469,1.5269634,0.0,0.0,-0.15090509,-0.34684798,-0.07860254,0.9621301,1.3485702,0.0,0.0,2.0308287,0.32726693,-0.67247695,2.8881414,1.5731814,-1.8855684,-0.661659,0.15164064,1.1694571,0.7765697,0.20692736,0.66646004,-0.7518105,-1.9214557,0.37659067,0.083689764,-0.6295366,0.0694504,0.0,0.0,2.307837,-0.91686094,0.5267884,1.0004721,-0.06534398,0.0,0.0
1209,0.168578,0.056549795,-0.078027666,-0.8755949,-0.0437006,-0.09694558,-0.04817842,0.010510038,-0.14938422,0.12033957,-0.32699978,0.0706899,-0.08111133,-0.10852849,-0.33819136,0.18172954,0.79043126,1.5276556,0.0,0.0,-0.12782799,-0.3552936,-0.07502926,0.9726462,1.3563572,0.0,0.0,1.8590262,0.17082132,-0.5301154,3.4214082,1.4030244,-1.8154644,-0.4970391,0.15573096,1.1511277,0.7810102,0.23985577,0.49821606,-0.6827303,-1.9806138,0.38695753,-0.077783495,-0.5240207,0.053153444,0.0,0.0,2.3509333,-0.89606583,0.49472043,0.99574584,-0.10752827,0.0,0.0
1210,0.18599936,0.056973148,-0.08214449,-0.8388215,-0.03147602,-0.11558037,-0.05184783,0.011826236,-0.13715829,0.12841678,-0.32421383,0.07442159,-0.0866027,-0.12857217,-0.3342565,0.17985924,0.7850446,1.5281954,0.0,0.0,-0.104408726,-0.36348012,-0.07142578,0.9825765,1.360609,0.0,0.0,1.6883134,-0.007911078,-0.3751355,3.9301825,1.2547432,-1.7393863,-0.31047526,0.15551071,1.1171974,0.7776151,0.27153167,0.30572835,-0.63617486,-2.0180945,0.40939164,-0.22562553,-0.44878206,0.04129277,0.0,0.0,2.3814929,-0.8897189,0.50218433,0.9857017,-0.1844138,0.0,0.0
1211,0.20219159,0.055611204,-0.08490251,-0.79734766,-0.020618742,-0.13261631,-0.053571537,0.013239017,-0.12591194,0.13626936,-0.32102826,0.076159686,-0.09250095,-0.149009,-0.33010396,0.17705755,0.7810018,1.5286117,0.0,0.0,-0.080479674,-0.37201643,-0.066438004,0.9917033,1.3541276,0.0,0.0,1.5153835,-0.18976182,-0.22256583,4.4176383,1.1525005,-1.6543628,-0.12530379,0.1576966,1.0581954,0.7675324,0.29246357,0.10978374,-0.6224122,-2.0362484,0.44089764,-0.3618878,-0.39388505,0.030498799,0.0,0.0,2.4059448,-0.90181357,0.5489019,0.97905695,-0.24676403,0.0,0.0
1212,0.21692005,0.05254461,-0.086517975,-0.75134563,-0.01015241,-0.1483402,-0.053599704,0.014851929,-0.11575347,0.14388613,-0.31774312,0.07604889,-0.0989073,-0.1695636,-0.32558692,0.1731569,0.7778186,1.5288955,0.0,0.0,-0.056226358,-0.38111725,-0.06002705,1.0007117,1.3431854,0.0,0.0,1.3372502,-0.3651936,-0.07346359,4.882845,1.0889525,-1.5706857,0.048139818,0.16106279,0.9839959,0.7566522,0.30372944,-0.07958329,-0.6282629,-2.037569,0.47631273,-0.4833339,-0.3628818,0.021057367,0.0,0.0,2.4269662,-0.9216238,0.61970305,0.9697552,-0.28420058,0.0,0.0
1213,0.229779,0.047832172,-0.08715431,-0.7009208,0.0008923494,-0.16334897,-0.0521944,0.016742434,-0.10657857,0.15130827,-0.31469655,0.07424754,-0.10566536,-0.18993384,-0.3205501,0.16783857,0.77477866,1.5290301,0.0,0.0,-0.03191913,-0.3908764,-0.05250958,1.0104858,1.3373374,0.0,0.0,1.151198,-0.52744496,0.07415058,5.323374,1.0486343,-1.5019087,0.20301934,0.1626044,0.9093287,0.7520321,0.30910707,-0.25521493,-0.63480586,-2.0246577,0.50999427,-0.58544225,-0.36234367,0.0141471,0.0,0.0,2.4462452,-0.93484676,0.6960031,0.94804686,-0.29704848,0.0,0.0
1214,0.24060225,0.0416666,-0.086564176,-0.6462515,0.0123781515,-0.17796452,-0.04953957,0.018765572,-0.098220475,0.15865098,-0.31191182,0.07090618,-0.11251475,-0.20995225,-0.3150523,0.16125336,0.771342,1.5290538,0.0,0.0,-0.007597089,-0.400975,-0.04434886,1.0208604,1.3385391,0.0,0.0,0.9592249,-0.67520267,0.20501831,5.726442,1.0226121,-1.454832,0.3335662,0.16777667,0.8415621,0.7583582,0.30955684,-0.4103925,-0.6356604,-2.0019097,0.538753,-0.6667705,-0.38442528,0.008932667,0.0,0.0,2.465691,-0.9357509,0.7730782,0.91016376,-0.2950236,0.0,0.0
1215,0.2494763,0.0343819,-0.084066756,-0.5875929,0.022999637,-0.1922183,-0.045736704,0.02054165,-0.09044658,0.16610755,-0.30908012,0.06616713,-0.11908536,-0.22959358,-0.30937806,0.15404755,0.7671545,1.5290629,0.0,0.0,0.016944706,-0.4106586,-0.036162898,1.0305635,1.3407269,0.0,0.0,0.768303,-0.81290317,0.28568986,6.06834,1.0088447,-1.4291302,0.4351385,0.19096299,0.78029656,0.7778133,0.303066,-0.5388608,-0.63767964,-1.975613,0.56198853,-0.7291258,-0.40606722,0.0024533726,0.0,0.0,2.4874477,-0.9276503,0.86083245,0.8586501,-0.29775208,0.0,0.0
1216,0.2564861,0.02620941,-0.07950168,-0.52539676,0.03192774,-0.2061902,-0.04095169,0.021912092,-0.0830664,0.17386921,-0.30599198,0.060219742,-0.12515521,-0.24887379,-0.30375063,0.14675033,0.7620931,1.5291121,0.0,0.0,0.041867442,-0.4193948,-0.028248314,1.0386145,1.3388747,0.0,0.0,0.58786654,-0.9422659,0.28900364,6.323565,1.0042284,-1.4232557,0.50350577,0.24327621,0.72378606,0.8115098,0.28772914,-0.6349689,-0.64639205,-1.9502755,0.5795683,-0.7736136,-0.40910572,-0.007836268,0.0,0.0,2.5119176,-0.91352934,0.9659095,0.79779863,-0.31805366,0.0,0.0
1217,0.2616582,0.01691549,-0.0750122,-0.46094087,0.040597472,-0.22022408,-0.0356416,0.02370702,-0.07608275,0.18210176,-0.30292895,0.053455632,-0.13115454,-0.26795423,-0.29808694,0.13929217,0.7569803,1.529068,0.0,0.0,0.06709453,-0.4276838,-0.01950314,1.0455022,1.3340088,0.0,0.0,0.43682632,-1.0522687,0.21827017,6.461199,0.99973327,-1.4319099,0.53595823,0.32008633,0.6661388,0.85650796,0.26270506,-0.69554037,-0.6589939,-1.922446,0.59282166,-0.79769117,-0.3993099,-0.022280853,0.0,0.0,2.5320466,-0.893131,1.0780915,0.7380649,-0.33776245,0.0,0.0
1218,0.26502684,0.006163162,-0.07327404,-0.3957087,0.05096662,-0.23472224,-0.03033113,0.026988484,-0.06955247,0.19096035,-0.30029345,0.046314858,-0.13766812,-0.28702664,-0.29222685,0.13145727,0.75284934,1.5287551,0.0,0.0,0.092490874,-0.43627453,-0.008507304,1.052089,1.3287185,0.0,0.0,0.3362346,-1.1284088,0.08493991,6.449363,0.984948,-1.4488235,0.5301423,0.4123198,0.60047275,0.9087986,0.22752662,-0.71805733,-0.6704646,-1.8864781,0.6032957,-0.7977364,-0.3887042,-0.040683568,0.0,0.0,2.5388489,-0.8652338,1.1825165,0.69121367,-0.3308849,0.0,0.0
1219,0.2671876,-0.0058056186,-0.07495508,-0.33126047,0.062919125,-0.2496955,-0.025331391,0.03201837,-0.06364466,0.20044565,-0.29825878,0.03914624,-0.14476044,-0.30594847,-0.2861602,0.12340905,0.7497388,1.528196,0.0,0.0,0.11787588,-0.44520304,0.004732627,1.0587643,1.3244562,0.0,0.0,0.2984835,-1.1531411,-0.09809557,6.267567,0.95440894,-1.4683378,0.4823058,0.5038548,0.52313036,0.964269,0.18421206,-0.6996523,-0.6756785,-1.8349241,0.6081069,-0.7672185,-0.38659263,-0.063865855,0.0,0.0,2.5245166,-0.82615775,1.2595079,0.6610321,-0.28180513,0.0,0.0
1220,0.26933014,-0.018140523,-0.078601785,-0.26921645,0.07415208,-0.26474568,-0.020726284,0.038214218,-0.05864466,0.21039784,-0.29675543,0.032200176,-0.1519487,-0.32423025,-0.28003338,0.115708895,0.74663526,1.5276232,0.0,0.0,0.14302896,-0.45375532,0.018706484,1.0654209,1.3214718,0.0,0.0,0.32677007,-1.1057478,-0.31644106,5.9074,0.9078763,-1.4854417,0.3872331,0.57115173,0.433841,1.0187111,0.13739643,-0.6371111,-0.66940296,-1.7584274,0.5996987,-0.6965449,-0.39940357,-0.093728445,0.0,0.0,2.4824939,-0.76962197,1.2843428,0.64286464,-0.18587188,0.0,0.0
1221,0.27252123,-0.029902093,-0.08303073,-0.21129423,0.08286377,-0.27955928,-0.016738096,0.044950686,-0.05478952,0.22069563,-0.29570338,0.02579161,-0.1587973,-0.34143108,-0.27401194,0.10890947,0.74270266,1.5271322,0.0,0.0,0.16770042,-0.46130538,0.03203958,1.071951,1.319981,0.0,0.0,0.41890308,-0.97277284,-0.5622175,5.3687496,0.85229045,-1.4959718,0.24263617,0.5967649,0.33308628,1.067661,0.091153234,-0.5296774,-0.64839643,-1.6498829,0.5721126,-0.5787853,-0.4319825,-0.12929006,0.0,0.0,2.4078193,-0.6919434,1.2397486,0.6315204,-0.05032707,0.0,0.0
1222,0.2771826,-0.039895456,-0.08864087,-0.15961193,0.08983218,-0.29426688,-0.014224562,0.051591918,-0.052086927,0.23141463,-0.29502743,0.020530337,-0.1651837,-0.35738727,-0.26831093,0.103445,0.73807395,1.5261931,0.0,0.0,0.19152533,-0.46775466,0.044240545,1.0783495,1.3202987,0.0,0.0,0.55161893,-0.77233136,-0.8555983,4.6843843,0.82410127,-1.499244,0.05899125,0.5907084,0.22386017,1.1055876,0.046631478,-0.38713163,-0.61791587,-1.5121639,0.52714753,-0.41896766,-0.48301998,-0.15707809,0.0,0.0,2.3020663,-0.601031,1.1412046,0.621248,0.06918037,0.0,0.0
1223,0.28355333,-0.04689092,-0.09627808,-0.11634272,0.09650341,-0.30910748,-0.014186557,0.0575206,-0.050485972,0.24267077,-0.2946574,0.017090185,-0.17107314,-0.37200233,-0.26315674,0.09971923,0.7331216,1.5241432,0.0,0.0,0.21411026,-0.47314662,0.055056345,1.0846354,1.322705,0.0,0.0,0.6962132,-0.531322,-1.222196,3.8960052,0.8663215,-1.4953822,-0.14939895,0.57024956,0.10976943,1.1267319,0.0042999918,-0.22238243,-0.5854048,-1.3509405,0.4686887,-0.22565961,-0.5492019,-0.16086815,0.0,0.0,2.1685956,-0.5077174,1.012609,0.6064343,0.10654325,0.0,0.0
1224,0.29158998,-0.050501443,-0.107444674,-0.082351625,0.1038565,-0.3240758,-0.01696513,0.06266226,-0.049998105,0.25427324,-0.29461682,0.015778087,-0.17654648,-0.38500944,-0.2587267,0.09816171,0.7277491,1.5211678,0.0,0.0,0.23511928,-0.47756374,0.06431672,1.0907732,1.3259281,0.0,0.0,0.8282193,-0.28635773,-1.6361159,3.0499609,0.9891722,-1.4815277,-0.3573079,0.5512803,-0.0069986125,1.1267827,-0.032878693,-0.05657425,-0.55639464,-1.1754916,0.40118152,-0.016512988,-0.61788887,-0.1389836,0.0,0.0,2.0119734,-0.41874197,0.87030613,0.5887735,0.057260547,0.0,0.0
1225,0.30095088,-0.05122981,-0.12433615,-0.057122156,0.11237724,-0.33890823,-0.022204574,0.06751562,-0.05070064,0.2657073,-0.2950282,0.01651357,-0.18180665,-0.39596203,-0.25514635,0.09922937,0.7213651,1.5183477,0.0,0.0,0.2542771,-0.48112974,0.07193887,1.0966693,1.3270572,0.0,0.0,0.9276459,-0.08430939,-2.0170746,2.1975095,1.1682479,-1.4516716,-0.52797407,0.54823977,-0.12575538,1.1029576,-0.059308805,0.08045169,-0.53439736,-0.99890745,0.3296631,0.18122776,-0.66659456,-0.10510957,0.0,0.0,1.8380405,-0.33652186,0.7226648,0.57767624,-0.01811559,0.0,0.0
